Procedure,Pose,ELE,VDW,INT,GAS,PBSUR/GBSUR,PBCAL/GB,PBSOL/GBSOL,PBELE/GBELE,PBTOT/GBTOT
GB2,pose002,0.00,-15.51,-0.00,-15.52,-1.28,7.42,6.14,7.42,-9.38
GB2,pose003,0.00,-19.11,-0.00,-19.11,-1.76,9.13,7.37,9.13,-11.74
GB2,pose004,0.00,-11.55,-0.00,-11.56,-1.10,5.49,4.39,5.49,-7.16
GB2,pose005,0.00,-13.44,-0.00,-13.44,-1.21,7.33,6.12,7.33,-7.32
GB2,pose006,0.00,-13.21,-0.00,-13.21,-1.05,5.50,4.44,5.50,-8.77
GB2,pose007,0.00,-14.79,-0.00,-14.79,-1.17,5.31,4.15,5.31,-10.65
GB2,pose008,0.00,-15.56,0.00,-15.55,-1.34,6.52,5.18,6.52,-10.37
GB2,pose009,0.00,-12.55,0.00,-12.55,-1.07,5.96,4.88,5.96,-7.67
GB5,pose001,0.00,-15.05,-0.00,-15.06,-1.24,6.41,5.16,6.41,-9.89
GB5,pose002,0.00,-15.51,-0.00,-15.52,-1.28,7.64,6.36,7.64,-9.16
GB5,pose003,0.00,-19.11,-0.00,-19.11,-1.76,9.43,7.67,9.43,-11.44
GB5,pose004,0.00,-11.55,-0.00,-11.56,-1.10,5.60,4.50,5.60,-7.06
GB5,pose005,0.00,-13.44,-0.00,-13.44,-1.21,7.66,6.45,7.66,-6.99
GB5,pose006,0.00,-13.21,-0.00,-13.21,-1.05,5.72,4.66,5.72,-8.55
GB5,pose007,0.00,-14.79,-0.00,-14.79,-1.17,5.41,4.24,5.41,-10.55
GB5,pose008,0.00,-15.56,0.00,-15.55,-1.34,6.73,5.39,6.73,-10.16
GB5,pose009,0.00,-12.55,0.00,-12.55,-1.07,6.14,5.06,6.14,-7.49
GB6,pose001,0.00,-15.05,-0.00,-15.06,-1.65,10.46,8.82,10.46,-6.24
GB6,pose002,0.00,-15.51,-0.00,-15.52,-1.60,16.70,15.10,16.70,-0.42
GB6,pose003,0.00,-19.11,-0.00,-19.11,-2.10,18.57,16.47,18.57,-2.64
GB6,pose004,0.00,-11.55,-0.00,-11.56,-1.41,8.94,7.53,8.94,-4.03
GB6,pose005,0.00,-13.44,-0.00,-13.44,-1.57,14.86,13.29,14.86,-0.15
GB6,pose006,0.00,-13.21,-0.00,-13.21,-1.43,7.56,6.13,7.56,-7.08
GB6,pose007,0.00,-14.79,-0.00,-14.79,-1.74,10.62,8.88,10.62,-5.91
GB6,pose008,0.00,-15.56,0.00,-15.55,-1.65,11.20,9.54,11.20,-6.01
GB6,pose009,0.00,-12.55,0.00,-12.55,-1.27,11.11,9.84,11.11,-2.71
GB7,pose001,0.00,-15.05,-0.00,-15.06,-1.24,6.06,4.81,6.06,-10.24
GB7,pose002,0.00,-15.51,-0.00,-15.52,-1.28,7.97,6.68,7.97,-8.84
GB7,pose003,0.00,-19.11,-0.00,-19.11,-1.76,10.80,9.04,10.80,-10.07
GB7,pose004,0.00,-11.55,-0.00,-11.56,-1.10,5.40,4.30,5.40,-7.26
GB7,pose005,0.00,-13.44,-0.00,-13.44,-1.21,6.80,5.59,6.80,-7.85
GB7,pose006,0.00,-13.21,-0.00,-13.21,-1.05,6.10,5.05,6.10,-8.17
GB7,pose007,0.00,-14.79,-0.00,-14.79,-1.17,5.41,4.24,5.41,-10.55
GB7,pose008,0.00,-15.56,0.00,-15.55,-1.34,6.95,5.61,6.95,-9.94
GB7,pose009,0.00,-12.55,0.00,-12.55,-1.07,5.68,4.60,5.68,-7.95
GB8,pose001,0.00,-15.05,-0.00,-15.06,-1.24,6.20,4.96,6.20,-10.10
GB8,pose002,0.00,-15.51,-0.00,-15.52,-1.28,8.54,7.25,8.54,-8.27
GB8,pose003,0.00,-19.11,-0.00,-19.11,-1.76,10.16,8.39,10.16,-10.72
GB8,pose004,0.00,-11.55,-0.00,-11.56,-1.10,5.01,3.91,5.01,-7.65
GB8,pose005,0.00,-13.44,-0.00,-13.44,-1.21,6.81,5.60,6.81,-7.84
GB8,pose006,0.00,-13.21,-0.00,-13.21,-1.05,5.57,4.52,5.57,-8.70
GB8,pose007,0.00,-14.79,-0.00,-14.79,-1.17,5.94,4.77,5.94,-10.02
GB8,pose008,0.00,-15.56,0.00,-15.55,-1.34,6.57,5.23,6.57,-10.32
GB8,pose009,0.00,-12.55,0.00,-12.55,-1.07,6.33,5.25,6.33,-7.30
